tx_id,order_id,customer_id,merchant_id,amount,category,status,device_id,device_age_days,LoginAttempts,CustomerAge,AccountBalance,TransactionDuration,created_at,hour,dayofweek,local_time,is_fraud
1931,TX001932,AC00070,M023,31.19,electronics,Debit,D000410,30.0,1,52,5545.96,74,1682439,16,1,9764,0
1932,TX001933,AC00284,M031,112.91,digital_goods,Credit,D000439,30.0,1,27,4764.48,135,1700071,18,2,27396,0
1933,TX001934,AC00337,M056,742.26,digital_goods,Debit,D000678,30.0,1,27,7868.19,36,1687280,17,1,14605,0
1934,TX001935,AC00051,M014,256.8,electronics,Debit,D000143,30.0,1,26,1128.38,80,1677257,16,4,4582,0
1935,TX001936,AC00328,M095,378.68,electronics,Debit,D000653,30.0,1,60,7627.04,239,1673025,17,4,350,0
1936,TX001937,AC00064,M048,571.93,digital_goods,Debit,D000230,30.0,1,52,4026.03,119,1695231,17,2,22556,0
1937,TX001938,AC00231,M028,26.31,digital_goods,Credit,D000392,30.0,1,77,7095.76,163,1691771,16,4,19096,0
1938,TX001939,AC00362,M005,205.58,digital_goods,Debit,D000547,30.0,1,20,1501.95,159,1692208,17,2,19533,0
1939,TX001940,AC00363,M043,533.61,digital_goods,Debit,D000324,30.0,1,48,3656.93,115,1703089,16,2,30414,0
1940,TX001941,AC00196,M028,428.62,travel,Debit,D000039,30.0,1,55,3473.24,72,1685980,16,0,13305,0
1941,TX001942,AC00360,M028,361.22,electronics,Debit,D000338,30.0,1,64,7061.73,167,1681754,17,0,9079,0
1942,TX001943,AC00499,M002,837.29,travel,Debit,D000189,30.0,1,25,6012.67,216,1701101,16,0,28426,0
1943,TX001944,AC00213,M091,117.25,digital_goods,Credit,D000280,30.0,1,31,13694.68,73,1680539,16,0,7864,0
1944,TX001945,AC00165,M050,135.27,electronics,Debit,D000526,30.0,1,48,9410.51,131,1691684,16,3,19009,0
1945,TX001946,AC00299,M005,185.1,travel,Debit,D000664,30.0,1,53,6115.63,23,1691511,16,1,18836,0
1946,TX001947,AC00119,M036,113.54,digital_goods,Debit,D000006,30.0,1,38,5581.21,273,1695400,16,4,22725,0
1947,TX001948,AC00409,M014,354.96,digital_goods,Debit,D000282,30.0,1,69,6712.94,96,1701275,16,2,28600,0
1948,TX001949,AC00100,M086,224.22,travel,Debit,D000421,30.0,1,53,8400.87,37,1674499,18,0,1824,0
1949,TX001950,AC00244,M032,737.1,electronics,Debit,D000637,30.0,1,60,4644.19,92,1689783,16,2,17108,0
1950,TX001951,AC00382,M018,223.22,electronics,Debit,D000397,30.0,1,27,1734.22,96,1689610,16,0,16935,0
1951,TX001952,AC00389,M076,557.26,electronics,Debit,D000184,30.0,1,69,5237.12,53,1696439,17,2,23764,0
1952,TX001953,AC00350,M092,1496.57,digital_goods,Debit,D000139,30.0,1,33,969.06,95,1677514,16,0,4839,0
1953,TX001954,AC00275,M057,27.44,electronics,Debit,D000451,30.0,1,62,5950.48,164,1699291,17,0,26616,0
1954,TX001955,AC00231,M068,310.09,travel,Debit,D000405,30.0,1,36,9962.5,166,1700844,16,4,28169,0
1955,TX001956,AC00449,M064,80.38,digital_goods,Debit,D000686,30.0,1,52,9662.88,116,1678119,16,0,5444,0
1956,TX001957,AC00248,M032,26.1,travel,Credit,D000017,30.0,1,66,5243.0,115,1701452,17,4,28777,0
1957,TX001958,AC00301,M026,845.14,travel,Credit,D000154,30.0,1,73,1702.65,183,1673281,16,0,606,0
1958,TX001959,AC00023,M019,59.73,electronics,Debit,D000681,30.0,1,27,800.93,56,1684773,16,0,12098,0
1959,TX001960,AC00272,M009,758.77,electronics,Debit,D000332,30.0,1,60,7231.47,114,1687536,16,4,14861,0
1960,TX001961,AC00377,M089,301.51,electronics,Debit,D000509,30.0,1,22,1052.31,284,1677256,16,4,4581,0
1961,TX001962,AC00276,M051,418.03,digital_goods,Debit,D000391,30.0,1,58,10721.29,161,1693849,17,0,21174,0
1962,TX001963,AC00427,M082,118.06,travel,Credit,D000441,30.0,1,32,13560.63,31,1684948,17,2,12273,0
1963,TX001964,AC00220,M092,483.92,electronics,Debit,D000046,30.0,1,70,3138.0,115,1697482,18,0,24807,0
1964,TX001965,AC00370,M099,78.93,electronics,Debit,D000602,30.0,1,38,9916.24,145,1676652,16,4,3977,0
1965,TX001966,AC00187,M094,36.63,electronics,Debit,D000560,30.0,1,75,7941.73,261,1683219,17,3,10544,0
1966,TX001967,AC00293,M062,87.85,travel,Debit,D000654,30.0,1,49,3753.24,63,1702488,17,2,29813,0
1967,TX001968,AC00203,M051,1001.83,digital_goods,Debit,D000220,30.0,1,31,9733.83,55,1689615,17,0,16940,0
1968,TX001969,AC00016,M026,705.34,digital_goods,Debit,D000562,30.0,1,59,5003.22,124,1694544,18,1,21869,0
1969,TX001970,AC00189,M002,146.55,digital_goods,Debit,D000163,30.0,5,54,4087.44,124,1691087,18,3,18412,0
1970,TX001971,AC00005,M064,116.89,digital_goods,Debit,D000328,30.0,1,71,4880.31,226,1700497,16,0,27822,0
1971,TX001972,AC00190,M063,106.41,travel,Debit,D000473,30.0,1,57,1310.38,87,1673887,16,0,1212,0
1972,TX001973,AC00480,M053,1087.9,electronics,Debit,D000549,30.0,1,78,2513.51,103,1679940,18,0,7265,0
1973,TX001974,AC00407,M051,584.41,electronics,Debit,D000326,30.0,1,23,4475.22,41,1672678,16,0,3,0
1974,TX001975,AC00195,M093,584.98,travel,Credit,D000175,30.0,1,55,6521.05,121,1686587,16,0,13912,0
1975,TX001976,AC00260,M055,79.21,travel,Debit,D000014,30.0,1,56,1615.04,140,1700848,17,4,28173,0
1976,TX001977,AC00006,M044,173.13,digital_goods,Credit,D000485,30.0,1,20,1490.34,288,1696524,16,3,23849,0
1977,TX001978,AC00294,M012,335.7,electronics,Debit,D000180,30.0,1,80,6601.44,57,1675100,17,0,2425,0
1978,TX001979,AC00327,M066,1225.5,digital_goods,Credit,D000507,30.0,1,50,8611.17,109,1701100,16,0,28425,0
1979,TX001980,AC00013,M036,422.81,travel,Debit,D000050,30.0,1,28,1929.28,193,1700496,16,0,27821,0
1980,TX001981,AC00386,M031,135.43,electronics,Debit,D000626,30.0,1,57,5315.83,92,1696608,16,4,23933,0
1981,TX001982,AC00256,M042,584.88,electronics,Debit,D000202,30.0,1,26,548.45,121,1703006,17,1,30331,0
1982,TX001983,AC00439,M092,308.94,digital_goods,Debit,D000650,30.0,1,25,1931.66,167,1680539,16,0,7864,0
1983,TX001984,AC00088,M021,295.93,travel,Debit,D000414,30.0,1,36,1050.63,117,1676913,17,0,4238,0
1984,TX001985,AC00303,M071,1512.99,digital_goods,Debit,D000032,30.0,1,19,9963.39,50,1691514,17,1,18839,0
1985,TX001986,AC00245,M011,77.44,travel,Debit,D000218,30.0,1,58,1950.63,268,1687796,16,0,15121,0
1986,TX001987,AC00188,M080,92.5,digital_goods,Credit,D000520,30.0,1,40,6295.45,70,1695658,16,0,22983,0
1987,TX001988,AC00225,M046,97.74,digital_goods,Credit,D000211,30.0,1,41,4113.63,137,1693845,16,0,21170,0
1988,TX001989,AC00278,M058,291.68,electronics,Debit,D000021,30.0,1,21,1451.02,90,1691431,18,0,18756,0
1989,TX001990,AC00311,M011,56.96,electronics,Debit,D000379,30.0,1,22,1597.85,135,1687801,17,0,15126,0
1990,TX001991,AC00206,M082,436.8,digital_goods,Debit,D000619,30.0,1,27,1256.33,92,1688400,16,0,15725,0
1991,TX001992,AC00329,M045,259.49,digital_goods,Debit,D000433,30.0,1,72,7320.61,292,1686328,16,4,13653,0
1992,TX001993,AC00338,M035,726.26,digital_goods,Debit,D000386,30.0,1,57,2150.38,147,1676308,17,0,3633,0
1993,TX001994,AC00409,M075,568.68,electronics,Debit,D000283,30.0,1,72,2940.04,101,1682448,18,1,9773,0
1994,TX001995,AC00114,M091,77.57,digital_goods,Debit,D000441,30.0,1,49,12801.93,225,1702486,17,2,29811,0
1995,TX001996,AC00460,M050,999.28,digital_goods,Debit,D000032,30.0,1,29,4272.41,40,1684777,17,0,12102,0
1996,TX001997,AC00373,M076,14.16,travel,Credit,D000665,30.0,1,74,5399.76,290,1673282,16,0,607,0
1997,TX001998,AC00021,M028,1142.83,travel,Credit,D000493,30.0,1,61,2467.39,48,1689356,17,4,16681,0
1998,TX001999,AC00235,M018,61.33,electronics,Debit,D000201,30.0,1,27,7537.4,129,1695233,18,2,22558,0
1999,TX002000,AC00261,M065,27.64,digital_goods,Debit,D000044,30.0,1,54,7498.51,23,1686330,17,4,13655,0
2000,TX002001,AC00456,M025,3.85,electronics,Debit,D000058,30.0,1,29,10506.41,32,1681748,16,0,9073,0
2001,TX002002,AC00332,M051,431.22,travel,Credit,D000301,30.0,1,73,6505.98,129,1682094,16,4,9419,0
2002,TX002003,AC00245,M076,178.55,travel,Debit,D000630,30.0,1,55,7568.4,67,1702656,16,4,29981,0
2003,TX002004,AC00388,M091,248.76,electronics,Debit,D000334,30.0,1,18,546.46,56,1684944,16,2,12269,0
2004,TX002005,AC00008,M060,76.16,electronics,Debit,D000539,30.0,1,23,1072.25,99,1700585,16,1,27910,0
2005,TX002006,AC00066,M062,347.25,electronics,Debit,D000646,30.0,1,69,7273.55,250,1675104,18,0,2429,0
2006,TX002007,AC00227,M008,28.04,electronics,Debit,D000101,30.0,5,57,11197.54,146,1676479,16,2,3804,0
2007,TX002008,AC00352,M086,325.98,electronics,Debit,D000232,30.0,1,19,782.35,277,1689872,16,3,17197,0
2008,TX002009,AC00481,M083,249.56,travel,Debit,D000617,30.0,1,76,4444.95,246,1700496,16,0,27821,0
2009,TX002010,AC00341,M042,17.43,electronics,Debit,D000574,30.0,1,56,10658.88,33,1677169,16,3,4494,0
2010,TX002011,AC00065,M005,198.01,travel,Credit,D000145,30.0,1,26,250.93,40,1682358,17,0,9683,0
2011,TX002012,AC00248,M091,585.58,travel,Debit,D000580,30.0,1,23,1729.02,55,1693844,16,0,21169,0
2012,TX002013,AC00177,M024,434.67,digital_goods,Credit,D000107,30.0,1,27,1298.13,124,1701801,18,1,29126,0
2013,TX002014,AC00139,M040,510.7,digital_goods,Credit,D000167,30.0,1,27,5828.48,294,1686155,16,2,13480,0
2014,TX002015,AC00252,M047,331.98,electronics,Debit,D000302,30.0,1,74,7600.99,12,1693240,16,0,20565,0
2015,TX002016,AC00286,M070,199.54,digital_goods,Debit,D000631,30.0,1,56,9603.73,268,1696958,17,1,24283,0
2016,TX002017,AC00001,M003,212.97,digital_goods,Debit,D000492,30.0,1,59,4180.4,178,1699980,16,1,27305,0
2017,TX002018,AC00453,M038,270.56,digital_goods,Debit,D000203,30.0,1,23,1268.44,139,1676653,16,4,3978,0
2018,TX002019,AC00291,M015,306.37,electronics,Debit,D000484,30.0,1,26,9609.67,120,1687890,18,1,15215,0
2019,TX002020,AC00113,M065,643.02,electronics,Credit,D000534,30.0,1,38,11989.39,85,1696268,17,0,23593,0
2020,TX002021,AC00390,M090,98.48,travel,Debit,D000440,30.0,1,47,9538.92,12,1676567,17,3,3892,0
2021,TX002022,AC00345,M030,889.01,digital_goods,Debit,D000299,30.0,1,36,4826.88,169,1693331,17,1,20656,0
2022,TX002023,AC00011,M001,537.86,digital_goods,Debit,D000159,30.0,1,27,293.06,134,1695141,16,1,22466,0
2023,TX002024,AC00106,M025,241.18,electronics,Debit,D000616,30.0,1,25,1445.53,162,1685471,18,1,12796,0
2024,TX002025,AC00087,M074,130.54,electronics,Debit,D000544,30.0,1,64,11204.62,94,1680715,17,2,8040,0
2025,TX002026,AC00441,M033,800.29,travel,Credit,D000400,30.0,1,20,693.4,84,1701707,16,0,29032,0
2026,TX002027,AC00069,M046,8.81,digital_goods,Debit,D000462,30.0,1,57,13523.65,165,1684774,16,0,12099,0
2027,TX002028,AC00020,M021,28.52,electronics,Debit,D000700,30.0,1,20,662.51,163,1685724,16,4,13049,0
2028,TX002029,AC00172,M021,431.31,digital_goods,Credit,D000363,30.0,1,23,342.73,99,1682957,16,0,10282,0
2029,TX002030,AC00237,M025,885.33,electronics,Credit,D000413,30.0,1,47,7764.16,59,1692729,18,1,20054,0
2030,TX002031,AC00186,M052,199.23,electronics,Debit,D000183,30.0,1,29,9834.0,54,1693843,16,0,21168,0
2031,TX002032,AC00165,M080,42.26,electronics,Debit,D000214,30.0,1,44,268.77,171,1698337,16,3,25662,0
2032,TX002033,AC00438,M020,166.06,electronics,Debit,D000195,30.0,1,30,5397.68,172,1689350,16,4,16675,0
2033,TX002034,AC00435,M082,357.72,electronics,Debit,D000334,30.0,1,53,7659.5,25,1691429,17,0,18754,0
2034,TX002035,AC00472,M100,588.37,digital_goods,Debit,D000482,30.0,1,28,1926.08,284,1672940,17,3,265,0
2035,TX002036,AC00446,M063,72.82,digital_goods,Debit,D000453,30.0,1,68,6911.62,127,1699635,16,4,26960,0
2036,TX002037,AC00427,M069,162.36,digital_goods,Debit,D000315,30.0,1,36,7527.04,147,1700669,16,2,27994,0
2037,TX002038,AC00230,M057,584.82,digital_goods,Credit,D000594,30.0,1,43,12071.1,109,1697559,16,1,24884,0
2038,TX002039,AC00172,M065,38.15,digital_goods,Credit,D000682,30.0,1,72,1425.47,129,1696610,16,4,23935,0
2039,TX002040,AC00103,M063,477.54,electronics,Credit,D000386,30.0,1,23,1598.63,52,1692638,17,0,19963,0
2040,TX002041,AC00467,M013,639.57,travel,Debit,D000166,30.0,1,60,11726.47,43,1702916,16,0,30241,0
2041,TX002042,AC00094,M068,58.23,digital_goods,Debit,D000504,30.0,1,28,9189.76,34,1690392,17,2,17717,0
2042,TX002043,AC00231,M036,776.21,digital_goods,Credit,D000656,30.0,1,78,4895.87,99,1677086,17,2,4411,0
2043,TX002044,AC00032,M070,248.76,travel,Debit,D000390,30.0,1,21,6178.77,117,1679338,18,0,6663,0
2044,TX002045,AC00241,M083,188.61,digital_goods,Debit,D000451,30.0,1,67,7167.57,26,1704129,17,0,31454,0
2045,TX002046,AC00263,M001,675.37,digital_goods,Credit,D000508,30.0,1,56,4704.91,31,1703868,16,4,31193,0
2046,TX002047,AC00012,M011,94.82,travel,Credit,D000123,30.0,1,67,1267.72,56,1679416,16,1,6741,0
2047,TX002048,AC00009,M057,425.18,digital_goods,Credit,D000270,30.0,1,59,5790.55,135,1676909,16,0,4234,0
2048,TX002049,AC00041,M057,50.28,travel,Debit,D000544,30.0,1,60,5729.1,65,1675354,16,3,2679,0
2049,TX002050,AC00317,M018,864.72,travel,Credit,D000622,30.0,1,34,7379.38,58,1692981,16,4,20306,0
2050,TX002051,AC00475,M016,70.68,digital_goods,Debit,D000138,30.0,1,25,1478.41,105,1700672,17,2,27997,0
2051,TX002052,AC00181,M004,261.77,digital_goods,Debit,D000026,30.0,1,28,824.71,46,1673546,18,3,871,0
2052,TX002053,AC00120,M099,183.22,electronics,Debit,D000290,30.0,1,27,1024.42,63,1696531,18,3,23856,0
2053,TX002054,AC00331,M011,58.32,travel,Credit,D000135,30.0,4,29,6027.49,275,1690820,16,0,18145,0
2054,TX002055,AC00500,M099,156.86,electronics,Debit,D000168,30.0,1,51,14453.35,102,1675096,16,0,2421,0
2055,TX002056,AC00292,M040,120.67,electronics,Debit,D000119,30.0,1,42,5374.54,233,1703528,18,0,30853,0
2056,TX002057,AC00436,M047,308.62,travel,Credit,D000482,30.0,1,59,9148.08,101,1696618,18,4,23943,0
2057,TX002058,AC00476,M091,506.81,electronics,Debit,D000650,30.0,1,59,2757.23,41,1703089,16,2,30414,0
2058,TX002059,AC00391,M013,328.39,electronics,Debit,D000396,30.0,1,41,2523.83,108,1699548,16,3,26873,0
2059,TX002060,AC00267,M062,796.3,travel,Debit,D000225,30.0,1,67,1498.79,64,1679500,16,2,6825,0
2060,TX002061,AC00034,M083,72.47,digital_goods,Debit,D000066,30.0,1,29,1305.56,72,1697565,18,1,24890,0
2061,TX002062,AC00425,M097,279.6,electronics,Debit,D000452,30.0,1,25,1910.9,131,1685550,16,2,12875,0
2062,TX002063,AC00048,M083,304.2,digital_goods,Debit,D000652,30.0,1,25,423.64,102,1686240,16,3,13565,0
2063,TX002064,AC00110,M026,351.38,travel,Debit,D000254,30.0,1,64,7606.63,21,1687804,18,0,15129,0
2064,TX002065,AC00427,M078,86.07,travel,Debit,D000355,30.0,1,31,842.56,23,1700505,18,0,27830,0
2065,TX002066,AC00483,M073,604.5,electronics,Debit,D000501,30.0,1,28,709.42,80,1691519,18,1,18844,0
2066,TX002067,AC00310,M035,258.7,electronics,Debit,D000285,30.0,1,27,1358.37,123,1677085,17,2,4410,0
2067,TX002068,AC00179,M030,994.63,digital_goods,Debit,D000345,30.0,1,61,13538.14,158,1687363,16,2,14688,0
2068,TX002069,AC00363,M027,11.46,travel,Credit,D000232,30.0,1,75,7258.33,64,1675185,17,1,2510,0
2069,TX002070,AC00080,M002,63.76,electronics,Debit,D000211,30.0,1,69,4980.26,100,1687887,17,1,15212,0
2070,TX002071,AC00158,M051,446.83,travel,Credit,D000378,30.0,1,55,1623.5,143,1687805,18,0,15130,0
2071,TX002072,AC00033,M045,63.54,electronics,Debit,D000195,30.0,1,26,4401.78,136,1684779,18,0,12104,0
2072,TX002073,AC00492,M044,81.11,digital_goods,Debit,D000402,30.0,1,48,2051.37,110,1697479,18,0,24804,0
2073,TX002074,AC00228,M074,441.26,travel,Credit,D000490,30.0,5,58,13704.92,87,1677514,16,0,4839,0
2074,TX002075,AC00058,M083,170.96,travel,Debit,D000644,30.0,1,64,13374.89,69,1703782,16,3,31107,0
2075,TX002076,AC00427,M009,48.51,travel,Debit,D000443,30.0,1,22,3363.23,69,1673284,17,0,609,0
2076,TX002077,AC00236,M098,325.03,travel,Debit,D000289,30.0,1,60,13521.76,106,1673456,17,2,781,0
2077,TX002078,AC00144,M001,125.83,electronics,Debit,D000608,30.0,1,57,6109.86,138,1685380,17,0,12705,0
2078,TX002079,AC00256,M064,506.83,travel,Debit,D000410,30.0,1,37,9975.79,45,1682357,17,0,9682,0
2079,TX002080,AC00054,M085,738.94,travel,Debit,D000165,30.0,1,41,13856.18,173,1696877,18,0,24202,0
2080,TX002081,AC00492,M021,180.36,digital_goods,Credit,D000451,30.0,1,33,9905.23,55,1685463,16,1,12788,0
2081,TX002082,AC00498,M082,225.1,electronics,Debit,D000047,30.0,1,28,1547.71,35,1702315,17,0,29640,0
2082,TX002083,AC00005,M010,359.51,digital_goods,Debit,D000144,30.0,1,79,7153.72,157,1701367,18,3,28692,0
2083,TX002084,AC00204,M068,720.46,travel,Debit,D000280,30.0,1,54,3101.54,44,1701965,16,3,29290,0
2084,TX002085,AC00428,M005,1116.57,electronics,Debit,D000204,30.0,1,56,1393.14,104,1677171,16,3,4496,0
2085,TX002086,AC00019,M046,291.46,electronics,Debit,D000665,30.0,1,57,7142.53,135,1675873,16,2,3198,0
2086,TX002087,AC00029,M068,1192.95,travel,Debit,D000227,30.0,1,23,325.15,73,1701714,18,0,29039,0
2087,TX002088,AC00449,M031,98.24,digital_goods,Debit,D000005,30.0,1,28,580.66,148,1681149,17,0,8474,0
2088,TX002089,AC00213,M100,100.48,travel,Credit,D000139,30.0,1,18,6149.81,104,1676652,16,4,3977,0
2089,TX002090,AC00076,M002,45.9,travel,Debit,D000565,30.0,1,56,5698.25,264,1688496,18,1,15821,0
2090,TX002091,AC00442,M014,258.21,digital_goods,Debit,D000530,30.0,1,39,9562.41,225,1701105,17,0,28430,0
2091,TX002092,AC00228,M042,1079.11,digital_goods,Debit,D000203,30.0,1,53,2038.31,211,1683304,16,4,10629,0
2092,TX002093,AC00081,M016,287.51,digital_goods,Debit,D000698,30.0,1,22,187.65,255,1684774,16,0,12099,0
2093,TX002094,AC00072,M020,501.3,digital_goods,Credit,D000428,30.0,1,26,8520.08,146,1684780,18,0,12105,0
2094,TX002095,AC00261,M001,26.1,electronics,Debit,D000353,30.0,1,27,1435.72,32,1676650,16,4,3975,0
2095,TX002096,AC00082,M075,436.77,electronics,Debit,D000281,30.0,1,20,825.69,176,1695917,16,3,23242,0
2096,TX002097,AC00334,M001,292.38,electronics,Debit,D000687,30.0,1,68,5803.89,224,1684169,16,0,11494,0
2097,TX002098,AC00251,M009,1026.46,travel,Debit,D000292,30.0,1,53,3134.47,165,1687365,16,2,14690,0
2098,TX002099,AC00481,M005,25.29,digital_goods,Debit,D000111,30.0,1,50,5374.69,125,1690482,18,3,17807,0
2099,TX002100,AC00239,M070,123.35,digital_goods,Credit,D000170,30.0,1,31,6852.16,10,1691773,17,4,19098,0
2100,TX002101,AC00394,M025,139.52,travel,Debit,D000504,30.0,1,23,1570.22,31,1695405,18,4,22730,0
2101,TX002102,AC00374,M066,51.2,digital_goods,Debit,D000105,30.0,1,18,730.6,83,1678733,18,0,6058,0
2102,TX002103,AC00054,M069,122.85,digital_goods,Credit,D000392,30.0,3,47,13185.39,127,1701279,17,2,28604,0
2103,TX002104,AC00281,M019,161.38,digital_goods,Credit,D000690,30.0,1,24,3900.34,101,1699545,16,3,26870,0
2104,TX002105,AC00140,M099,2.51,digital_goods,Debit,D000539,30.0,1,63,4891.56,32,1681747,16,0,9072,0
2105,TX002106,AC00058,M075,22.62,electronics,Debit,D000032,30.0,1,64,7682.0,102,1683736,16,2,11061,0
2106,TX002107,AC00066,M007,126.83,travel,Debit,D000593,30.0,1,57,6100.98,39,1676911,16,0,4236,0
2107,TX002108,AC00190,M060,46.6,digital_goods,Debit,D000029,30.0,1,55,1562.9,68,1693418,17,2,20743,0
2108,TX002109,AC00452,M016,243.8,travel,Debit,D000550,30.0,1,57,13732.81,48,1672764,16,1,89,0
2109,TX002110,AC00099,M008,231.51,travel,Credit,D000380,30.0,1,60,5790.7,96,1693243,17,0,20568,0
2110,TX002111,AC00126,M068,175.05,digital_goods,Debit,D000299,30.0,1,39,1447.35,34,1672679,17,0,4,0
2111,TX002112,AC00021,M053,762.74,electronics,Debit,D000196,30.0,1,64,207.1,244,1683048,17,1,10373,0
2112,TX002113,AC00353,M016,34.03,travel,Debit,D000133,30.0,1,57,3077.2,38,1684775,17,0,12100,0
2113,TX002114,AC00482,M048,15.95,travel,Debit,D000669,30.0,1,25,1983.0,52,1678813,17,1,6138,0
2114,TX002115,AC00427,M064,926.53,electronics,Debit,D000294,30.0,1,57,3120.1,107,1700846,17,4,28171,0
2115,TX002116,AC00430,M042,101.51,digital_goods,Credit,D000055,30.0,1,46,3052.47,199,1679588,16,3,6913,0
2116,TX002117,AC00043,M089,309.42,travel,Debit,D000395,30.0,1,27,8564.46,42,1697647,16,2,24972,0
2117,TX002118,AC00186,M004,257.6,digital_goods,Credit,D000576,30.0,1,59,7950.74,293,1702917,16,0,30242,0
2118,TX002119,AC00248,M001,746.78,travel,Credit,D000243,30.0,1,21,1699.81,64,1701102,16,0,28427,0
2119,TX002120,AC00069,M097,82.01,travel,Credit,D000447,30.0,1,23,287.46,156,1703525,17,0,30850,0
2120,TX002121,AC00002,M022,476.99,digital_goods,Debit,D000594,30.0,1,23,1154.48,187,1673366,16,1,691,0
2121,TX002122,AC00090,M025,320.11,travel,Debit,D000614,30.0,1,23,4076.48,130,1693499,16,3,20824,0
2122,TX002123,AC00210,M015,333.39,electronics,Debit,D000244,30.0,1,68,10628.59,35,1694450,16,0,21775,0
2123,TX002124,AC00014,M022,10.3,electronics,Debit,D000494,30.0,1,47,7801.32,197,1701968,16,3,29293,0
2124,TX002125,AC00039,M037,737.46,travel,Credit,D000443,30.0,4,53,634.16,75,1672763,16,1,88,1
2125,TX002126,AC00021,M038,416.55,digital_goods,Debit,D000430,30.0,1,33,922.96,73,1683307,17,4,10632,0
2126,TX002127,AC00242,M034,84.91,digital_goods,Debit,D000667,30.0,1,18,1671.86,68,1697481,18,0,24806,0
2127,TX002128,AC00413,M084,98.95,travel,Debit,D000432,30.0,1,75,5670.82,73,1703871,17,4,31196,0
2128,TX002129,AC00082,M097,18.14,electronics,Credit,D000579,30.0,1,58,6020.85,48,1676659,18,4,3984,0
2129,TX002130,AC00304,M006,1154.79,electronics,Debit,D000585,30.0,1,51,6180.3,108,1690998,17,2,18323,0
2130,TX002131,AC00098,M016,215.13,digital_goods,Debit,D000606,30.0,1,46,3956.69,114,1672934,16,3,259,0
2131,TX002132,AC00372,M004,218.57,travel,Credit,D000095,30.0,1,62,13869.86,102,1697473,16,0,24798,0
2132,TX002133,AC00274,M053,341.88,electronics,Debit,D000321,30.0,1,43,4159.52,89,1686760,16,2,14085,0
2133,TX002134,AC00080,M010,691.92,digital_goods,Debit,D000187,30.0,1,19,1084.65,61,1689007,16,0,16332,0
2134,TX002135,AC00064,M057,50.43,travel,Debit,D000043,30.0,1,32,9794.26,51,1689005,16,0,16330,0
2135,TX002136,AC00241,M015,440.43,travel,Debit,D000614,30.0,1,78,5123.24,23,1695318,17,3,22643,0
2136,TX002137,AC00055,M018,299.03,travel,Debit,D000383,30.0,1,39,1381.28,52,1674149,17,3,1474,0
2137,TX002138,AC00215,M074,1.98,electronics,Debit,D000690,30.0,1,66,11619.1,170,1703526,17,0,30851,0
2138,TX002139,AC00037,M066,173.45,electronics,Debit,D000053,30.0,1,31,9077.62,161,1703521,16,0,30846,0
2139,TX002140,AC00325,M072,438.76,travel,Debit,D000074,30.0,1,22,1824.19,73,1676306,16,0,3631,0
2140,TX002141,AC00394,M026,519.62,digital_goods,Credit,D000046,30.0,1,71,4159.33,40,1700761,17,3,28086,0
2141,TX002142,AC00164,M096,738.68,digital_goods,Debit,D000369,30.0,1,50,14352.33,124,1678206,16,1,5531,0
2142,TX002143,AC00096,M004,151.14,digital_goods,Debit,D000142,30.0,1,64,2156.54,38,1685636,16,3,12961,0
2143,TX002144,AC00402,M090,75.77,travel,Debit,D000172,30.0,1,51,8361.7,148,1691430,17,0,18755,0
2144,TX002145,AC00077,M026,444.52,digital_goods,Debit,D000540,30.0,1,27,5424.6,17,1680624,16,1,7949,0
2145,TX002146,AC00116,M062,5.29,digital_goods,Debit,D000479,30.0,1,52,11263.89,276,1678301,18,2,5626,0
2146,TX002147,AC00145,M023,97.63,digital_goods,Credit,D000236,30.0,1,48,12467.31,127,1684166,16,0,11491,0
2147,TX002148,AC00457,M047,256.95,travel,Debit,D000672,30.0,1,26,2531.24,71,1683218,16,3,10543,0
2148,TX002149,AC00021,M075,734.86,travel,Credit,D000198,30.0,1,48,6242.03,290,1702053,16,4,29378,0
2149,TX002150,AC00110,M054,1250.94,electronics,Debit,D000282,30.0,2,36,11565.97,107,1677606,17,1,4931,0
2150,TX002151,AC00284,M087,84.28,travel,Debit,D000413,30.0,1,39,13586.06,142,1686589,17,0,13914,0
2151,TX002152,AC00012,M027,927.45,electronics,Debit,D000210,30.0,1,24,1161.84,95,1691434,18,0,18759,0
2152,TX002153,AC00065,M050,202.49,electronics,Credit,D000171,30.0,1,48,7447.1,69,1703781,16,3,31106,0
2153,TX002154,AC00439,M025,154.99,travel,Debit,D000582,30.0,1,25,1419.31,53,1693242,17,0,20567,0
2154,TX002155,AC00157,M087,481.53,travel,Debit,D000142,30.0,1,58,6142.54,277,1694539,17,1,21864,0
2155,TX002156,AC00013,M052,172.92,digital_goods,Debit,D000519,30.0,1,20,416.37,212,1693241,16,0,20566,0
2156,TX002157,AC00355,M063,275.59,travel,Credit,D000243,30.0,1,53,6313.22,238,1696956,16,1,24281,0
2157,TX002158,AC00155,M028,207.2,digital_goods,Debit,D000604,30.0,1,60,8092.94,133,1704125,16,0,31450,0
2158,TX002159,AC00105,M091,136.82,travel,Debit,D000541,30.0,1,31,6229.13,14,1692987,18,4,20312,0
2159,TX002160,AC00216,M097,624.0,travel,Debit,D000207,30.0,5,26,4976.18,132,1676568,17,3,3893,0
2160,TX002161,AC00297,M074,179.38,digital_goods,Debit,D000499,30.0,1,30,8741.51,28,1691692,18,3,19017,0
